Timestamp (s)	Pitch Moment (Nm)	Belt Velocity (m/s)
9.01955	24.418	2.12286
9.02959	19.7505	2.12286
9.03959	39.6339	2.30183
9.04958	16.0022	2.30183
9.05962	15.7068	2.45776
9.0696	5.26771	2.45776
9.07956	-3.13997	2.5127
9.0896	18.2301	2.5127
9.09956	6.72873	2.57516
9.1096	-38.3241	2.57516
9.11957	-3.58161	2.53219
9.12956	-19.4875	2.53219
9.13964	-6.19531	2.4303
9.14957	-13.4277	2.4303
9.15959	-28.6168	2.33594
9.16969	-25.8428	2.33594
9.17958	-33.8005	2.15741
9.18961	-4.71333	2.15741
9.19958	-16.3427	2.04134
9.20958	-28.465	2.04134
9.2196	-30.3867	1.88231
9.22954	-19.4098	1.88231
9.2396	-10.2251	1.73435
9.24955	-13.2007	1.73435
9.25962	9.03192	1.67853
9.26958	8.67667	1.67853
9.27958	13.4931	1.73523
9.28966	-7.23851	1.73523
9.29961	-13.7485	1.73922
9.30956	10.4002	1.73922
9.31961	-6.17038	1.72859
9.32955	16.6838	1.72859
9.33956	5.08516	1.78308
9.34955	1.80798	1.78308
9.35964	5.34308	1.81187
9.36958	-10.1105	1.81187
9.37959	-1.74995	1.7813
9.38956	-20.1402	1.7813
9.39958	13.3576	1.72371
9.41003	-3.32711	1.72371
9.41964	-3.19547	1.71884
9.4296	-7.03523	1.71884
9.43956	-9.8334	1.67808
9.44955	-19.8755	1.67808
9.45954	-7.08317	1.59967
9.46954	3.75152	1.59967
9.47965	5.30092	1.59258
9.48961	32.0683	1.59258
9.49961	-0.078317	1.65992
9.50954	6.31229	1.65992
9.51955	2.59652	1.72593
9.52958	-8.86671	1.72593
9.53954	23.2305	1.76668
9.54962	24.2722	1.76668
9.55952	28.6351	1.96603
9.56955	16.4859	1.96603
9.57954	30.3756	2.12861
9.58958	17.406	2.12861
9.59951	8.07552	2.25354
9.60958	22.6216	2.25354
9.61956	29.9858	2.36606
9.62957	1.52309	2.36606
9.63956	-7.36137	2.44359
9.64955	12.507	2.44359
9.65949	4.79573	2.43163
9.66953	5.0642	2.43163
9.67958	-0.311858	2.43916
9.68957	-25.868	2.43916
9.69958	-12.6906	2.37404
9.70965	4.08842	2.37404
9.71952	2.34791	2.33771
9.72953	19.4893	2.33771
9.73958	-18.8585	2.38334
9.74952	-5.55816	2.38334
9.7595	-28.011	2.3005
9.76957	-13.7072	2.3005
9.77962	-22.8834	2.14678
9.78952	-27.0007	2.14678
9.79955	2.61184	2.04445
9.80954	-21.338	2.04445
9.81949	-15.6454	1.94521
9.82953	-4.06861	1.94521
9.83955	13.5425	1.91952
9.84954	-8.01176	1.91952
9.85966	3.62638	1.93502
9.86957	7.261	1.93502
9.87955	6.91517	1.96028
9.88955	26.4961	1.96028
9.89954	2.28241	2.03869
9.90959	28.7572	2.03869
9.91953	8.33638	2.14855
9.92954	-0.308163	2.14855
9.93973	18.7387	2.20525
9.94951	5.58245	2.20525
9.95957	29.3708	2.31113
9.96958	12.507	2.31113
9.97951	35.2192	2.47371
9.98953	6.14499	2.47371
9.99963	7.18254	2.57915
10.0095	23.3092	2.57915
10.0195	-3.04097	2.65711
10.0296	-1.54093	2.65711
10.0395	-34.3229	2.60307
10.0495	-1.99647	2.60307
10.0595	-38.0265	2.48434
10.0695	-4.65974	2.48434
10.0795	-19.9197	2.36296
10.0895	-27.3271	2.36296
10.0996	4.49551	2.2686
10.1095	-5.26088	2.2686
10.1195	22.0271	2.28854
10.1296	-3.34728	2.28854
10.1396	26.2428	2.35942
10.1495	-2.24636	2.35942
10.1596	6.63676	2.38821
10.1695	18.4759	2.38821
10.1795	-9.55722	2.45112
10.1896	8.3076	2.45112
10.1996	-23.2802	2.41435
10.2095	15.4079	2.41435
10.2195	7.01818	2.40948
10.2295	-1.44294	2.40948
10.2395	1.71084	2.41524
10.2495	-16.1938	2.41524
10.2595	12.0731	2.42764
10.2695	13.6925	2.42764
10.2795	18.7135	2.48567
10.2896	-3.94276	2.48567
10.2995	-1.81556	2.53706
10.3095	-25.8537	2.53706
10.3195	-3.41169	2.46884
10.3295	-14.0967	2.46884
10.3396	-19.2271	2.39486
10.3495	-16.8496	2.39486
10.3595	-10.2755	2.31335
10.3695	5.29654	2.31335
10.3796	-13.7966	2.25886
10.3896	1.176	2.25886
10.3995	-2.59044	2.27038
10.4095	9.8429	2.27038
10.4196	9.01895	2.30316
10.4295	8.92762	2.30316
10.4398	20.146	2.37271
10.4495	-2.57699	2.37271
10.4595	13.9299	2.43251
10.4695	-15.7831	2.43251
10.4796	4.17693	2.38511
10.4895	-0.296429	2.38511
10.4995	-19.9531	2.37492
10.5095	-12.1303	2.37492
10.5196	-12.3416	2.29828
10.5295	6.41378	2.29828
10.5395	-17.9731	2.22563
10.5496	8.71029	2.22563
10.5596	-45.4719	2.15032
10.5695	-17.3433	2.15032
10.5795	-40.4721	1.95806
10.5895	-27.8621	1.95806
10.5995	-8.69576	1.7844
10.6095	-49.6837	1.7844
10.6195	-9.79726	1.61917
10.6295	-24.0609	1.61917
10.6395	-5.43915	1.49823
10.6495	-14.9456	1.49823
10.6595	-10.2298	1.40918
10.6695	8.24972	1.40918
10.6796	-17.3287	1.37684
10.6895	15.8597	1.37684
10.6995	5.04053	1.40608
10.7095	9.51555	1.40608
10.7195	2.01299	1.42823
10.7295	-22.158	1.42823
10.7395	9.79193	1.39058
10.7496	-11.0882	1.39058
10.7596	10.7245	1.40254
10.7695	19.6488	1.40254
10.7795	26.2582	1.50797
10.7896	17.7308	1.50797
10.7995	-2.98839	1.60145
10.8096	-0.195669	1.60145
10.8195	-10.0312	1.62227
10.8296	4.04964	1.62227
10.8396	19.8508	1.64575
10.8496	17.0321	1.64575
10.8596	3.43957	1.77067
10.8696	-2.23838	1.77067
10.8796	-6.72347	1.7813
10.8896	-8.4998	1.7813
10.8996	-8.33401	1.76801
10.9095	13.4211	1.76801
10.9195	8.24892	1.78086
10.9296	17.0783	1.78086
10.9395	8.09745	1.83712
10.9496	-0.454441	1.83712
10.9596	-21.23	1.84864
10.9696	-17.9747	1.84864
10.9795	-2.97389	1.77156
10.9896	-10.0897	1.77156
10.9995	1.12785	1.72814
11.0096	-8.46587	1.72814
11.0196	2.32393	1.68739
11.0296	-4.13299	1.68739
11.0396	3.85112	1.737
11.0496	17.1374	1.737
11.0595	17.8629	1.84642
11.0695	44.1479	1.84642
11.0795	29.7226	2.05508
11.0895	21.3326	2.05508
11.0995	17.3519	2.21234
11.1095	11.8723	2.21234
11.1195	8.90963	2.27791
11.1296	-3.91469	2.27791
11.1396	4.96841	2.31999
11.1495	-10.6397	2.31999
11.1595	-10.1053	2.2881
11.1695	-3.31705	2.2881
11.1795	5.96429	2.25531
11.1898	13.0888	2.25531
11.1995	-9.54857	2.29696
11.2095	1.05508	2.29696
11.2195	12.6726	2.31113
11.2295	1.00559	2.31113
11.2395	12.5471	2.36916
11.2495	0.246649	2.36916
11.2595	23.5005	2.46618
11.2695	-5.27211	2.46618
11.2796	-2.7862	2.50738
11.2895	18.6069	2.50738
11.2995	0.959357	2.5694
11.3095	-2.56588	2.5694
11.3195	-8.91525	2.58313
11.3295	11.8312	2.58313
11.3396	-13.6474	2.5406
11.3495	-14.917	2.5406
11.3595	-25.5777	2.45422
11.3695	-13.6251	2.45422
11.3795	-5.47912	2.31689
11.3896	-8.0715	2.31689
11.3995	-3.27541	2.23981
11.4095	-23.5451	2.23981
11.4195	-8.58526	2.15475
11.4295	-19.2925	2.15475
11.4395	1.02524	2.06482
11.4495	15.37	2.06482
11.4596	-1.63305	2.08077
11.4694	-20.2151	2.08077
11.4795	-19.0444	2.00103
11.4896	-10.2141	2.00103
11.4995	-24.9656	1.85396
11.5095	-30.605	1.85396
11.5195	-20.8061	1.69846
11.5295	-20.5009	1.69846
11.5397	-18.6485	1.58018
11.5495	-24.2085	1.58018
11.5595	-10.9491	1.44817
11.5695	-3.00005	1.44817
11.5795	-14.3644	1.36621
11.5895	-3.89713	1.36621
11.5995	-3.53441	1.30685
11.6095	-3.85392	1.30685
11.6195	-7.24048	1.29179
11.6295	25.6892	1.29179
11.6395	18.836	1.36798
11.6495	11.8864	1.36798
11.6595	24.8372	1.4938
11.6695	8.83524	1.4938
11.6796	7.13959	1.57531
11.6895	10.972	1.57531
11.6994	9.51114	1.66081
11.7095	3.88974	1.66081
11.7195	9.08608	1.70112
11.7295	-11.0192	1.70112
11.7395	-10.954	1.65638
11.7495	-3.85951	1.65638
11.7594	-15.1844	1.58284
11.7694	-8.91397	1.58284
11.7795	-4.04663	1.51993
11.7895	6.93888	1.51993
11.7995	3.25619	1.52392
11.8095	2.22516	1.52392
11.8194	9.4108	1.5474
11.8295	11.1924	1.5474
11.8395	10.1317	1.59879
11.8494	19.5862	1.59879
11.8595	8.01402	1.69315
11.8694	9.33315	1.69315
11.8795	17.0156	1.75915
11.8895	0.01923	1.75915
11.8994	0.588015	1.78485
11.9095	12.907	1.78485
11.9194	7.08216	1.81276
11.9295	0.212884	1.81276
11.9395	10.1304	1.85883
11.9495	5.38239	1.85883
11.9595	9.52635	1.90756
11.9695	10.4546	1.90756
11.9795	9.76831	1.9811
11.9896	3.48385	1.9811
11.9995	-8.18378	2.03736
12.0094	0.927841	2.03736
12.0194	4.17401	2.04356
12.0295	4.67658	2.04356
12.0396	30.6484	2.1357
12.0495	12.7051	2.1357
12.0594	15.4675	2.28455
12.0694	1.67739	2.28455
12.0794	13.276	2.38378
12.0896	23.8172	2.38378
12.0995	37.9668	2.53174
12.1094	9.57101	2.53174
12.1194	11.3726	2.64515
12.1295	3.77599	2.64515
12.1396	-30.2755	2.61149
12.1494	8.55033	2.61149
12.1595	6.21898	2.59332
12.1695	-4.41802	2.59332
12.1794	-25.2633	2.50472
12.1895	-6.09798	2.50472
12.1994	-14.063	2.38556
12.2094	-17.3646	2.38556
12.2194	-8.20425	2.27481
12.2294	-15.7301	2.27481
12.2395	-11.9694	2.19551
12.2495	-5.73021	2.19551
12.2595	-15.1233	2.14235
12.2694	-7.12413	2.14235
12.2795	-22.0305	2.07811
12.2895	1.72921	2.07811
12.2994	-2.5485	2.04445
12.3095	20.8385	2.04445
12.3195	18.6777	2.12153
12.3295	-0.542305	2.12153
12.3395	17.7305	2.22165
12.3494	-0.170211	2.22165
12.3595	-1.22889	2.21766
12.3695	-0.060323	2.21766
12.3794	4.44326	2.21854
12.3895	-17.7108	2.21854
12.3995	-11.7864	2.18576
12.4095	12.3274	2.18576
12.4194	-6.69344	2.14855
12.4295	-0.148657	2.14855
12.4395	9.69811	2.14102
12.4494	6.48125	2.14102
12.4594	-9.23497	2.1676
12.4694	-14.8076	2.1676
12.4795	19.2949	2.14279
12.4896	-20.6346	2.14279
12.4995	0.773974	2.11267
12.5094	-5.51832	2.11267
12.5195	-28.7043	2.06039
12.5294	-10.3163	2.06039
12.5396	-6.92142	1.99084
12.5495	22.8776	1.99084
12.5594	-2.11517	2.0378
12.5694	13.5699	2.0378
12.5794	-4.10005	2.0759
12.5896	-4.86834	2.0759
12.5994	8.85968	2.09583
12.6094	1.0016	2.09583
12.6194	9.19877	2.11754
12.6294	-15.7865	2.11754
12.6395	-8.6794	2.09628
12.6494	-31.7687	2.09628
12.6594	-14.859	1.94167
12.6694	2.9062	1.94167
12.6795	-4.52503	1.89294
12.6896	-7.54312	1.89294
12.6994	-16.1834	1.8256
12.7094	-10.5181	1.8256
12.7195	-23.8964	1.68384
12.7295	-17.4989	1.68384
12.7395	-10.4997	1.54828
12.7495	1.91994	1.54828
12.7595	-6.15348	1.46412
12.7695	-4.50632	1.46412
12.7795	-4.05841	1.43975
12.7898	-15.6086	1.43975
12.7994	-0.652995	1.41583
12.8095	0.540061	1.41583
12.8194	12.0741	1.46412
12.8295	8.52155	1.46412
12.8396	10.2393	1.54828
12.8494	6.2301	1.54828
12.8594	5.47594	1.59879
12.8694	10.1063	1.59879
12.8795	2.97223	1.65815
12.8895	8.38995	1.65815
12.8994	-4.47506	1.68606
12.9095	12.4046	1.68606
12.9194	15.5467	1.76004
12.9296	-0.912468	1.76004
12.9395	33.8217	1.86857
12.9495	20.8503	1.86857
12.9595	30.3949	2.0028
12.9695	24.3958	2.0028
12.9795	28.4425	2.16716
12.9896	8.03282	2.16716
12.9994	-15.3535	2.25354
13.0095	18.6675	2.25354
13.0194	-16.6142	2.24025
13.0294	24.2137	2.24025
13.0395	9.67934	2.2562
13.0494	-5.40198	2.2562
13.0595	-17.9165	2.2057
13.0696	-26.6918	2.2057
13.0794	-8.33097	2.07457
13.0896	-17.7766	2.07457
13.0995	-0.613756	1.97578
13.1095	-16.804	1.97578
13.1194	-9.86138	1.91863
13.1295	-22.3548	1.91863
13.1395	-28.0286	1.76137
13.1494	-10.1863	1.76137
13.1595	-27.2927	1.64885
13.1698	20.6358	1.64885
13.1797	-5.84462	1.64132
13.1896	15.9756	1.64132
13.1995	15.3707	1.71042
13.2094	12.0767	1.71042
13.2194	6.64367	1.79238
13.2294	-2.97427	1.79238
13.2396	30.2435	1.87168
13.2494	7.20933	1.87168
13.2594	15.5005	1.98154
13.2694	-10.9799	1.98154
13.2795	11.5037	1.98996
13.2895	6.59437	1.98996
13.2994	-2.31861	2.04134
13.3094	26.8088	2.04134
13.3193	-2.40341	2.11178
13.3293	1.13457	2.11178
13.3395	10.4155	2.15874
13.3493	20.5365	2.15874
13.3594	11.9915	2.23139
13.3694	6.11545	2.23139
13.3795	9.57412	2.31025
13.3895	-26.1928	2.31025
13.3993	6.86441	2.28278
13.4093	3.95055	2.28278
13.4195	5.05218	2.30138
13.4295	12.6741	2.30138
13.4396	6.05601	2.37802
13.4493	-0.379836	2.37802
13.4594	-4.35899	2.39131
13.4693	8.90952	2.39131
13.4794	7.05797	2.44137
13.4895	-5.02996	2.44137
13.4994	-1.41468	2.47327
13.5093	27.8917	2.47327
13.5194	-3.70376	2.51845
13.5293	-1.51347	2.51845
13.5396	-3.73458	2.55921
13.5494	-6.47819	2.55921
13.5593	5.59032	2.50206
13.5694	2.92052	2.50206
13.5793	-2.25568	2.5406
13.5895	0.414369	2.5406
13.5994	2.80335	2.51934
13.6093	-16.2182	2.51934
13.6194	13.2091	2.46352
13.6293	-13.5444	2.46352
13.6395	6.72567	2.48567
13.6494	4.41426	2.48567
13.6594	-3.61562	2.47903
13.6694	14.9379	2.47903
13.6794	7.5748	2.49808
13.6895	-6.71096	2.49808
13.6994	-14.7893	2.47814
13.7093	-19.298	2.47814
13.7193	-15.5732	2.39574
13.7293	-3.75703	2.39574
13.7393	-11.6578	2.32929
13.7495	-11.9126	2.32929
13.7595	-30.4611	2.23848
13.7697	-3.21233	2.23848
13.7794	-12.607	2.15608
13.7896	-17.6565	2.15608
13.7993	-14.3057	2.13083
13.8093	7.7604	2.13083
13.8194	-10.3434	2.05596
13.8294	-4.73035	2.05596
13.8396	3.64471	2.02983
13.8494	-17.2621	2.02983
13.8594	-5.8444	1.97932
13.8693	-14.9916	1.97932
13.8794	13.073	1.97002
13.8896	21.6008	1.97002
13.8994	11.2495	2.05109
13.9095	33.2715	2.05109
13.9193	23.9594	2.22696
13.9293	13.352	2.22696
13.9396	18.8378	2.36341
13.9494	27.4897	2.36341
13.9594	25.5175	2.51447
13.9694	19.1045	2.51447
13.9793	17.9911	2.64914
13.9898	-6.98371	2.64914
13.9994	-1.07501	2.65003
14.0094	-16.3805	2.65003
14.0193	5.76604	2.63674
14.0293	-37.9431	2.63674
14.0395	-11.5026	2.557
14.0493	20.5663	2.557
14.0593	-7.77891	2.53795
14.0694	3.62399	2.53795
14.0794	4.09145	2.58535
14.0896	1.50216	2.58535
14.0994	8.49147	2.58047
14.1094	4.6351	2.58047
14.1193	-4.61066	2.5818
14.1293	-15.0891	2.5818
14.1395	-16.8621	2.50516
14.1494	1.86596	2.50516
14.1594	-0.594482	2.40726
14.1694	-10.6786	2.40726
14.1794	-33.9711	2.32708
14.1893	-6.54622	2.32708
14.1994	-13.2921	2.22563
14.2094	-0.187934	2.22563
14.2194	-3.00637	2.19019
14.2294	-8.26495	2.19019
14.2395	17.2118	2.20215
14.2494	-23.3563	2.20215
14.2594	0.456101	2.15697
14.2693	-5.93183	2.15697
14.2794	-7.47096	2.16405
14.2895	-8.37531	2.16405
14.2994	-18.9426	2.11267
14.3093	18.6691	2.11267
14.3193	6.02681	2.14634
14.3294	14.9453	2.14634
14.3395	-3.05203	2.23759
14.3493	16.3725	2.23759
14.3594	-23.2818	2.24025
14.3693	-14.8745	2.24025
14.3794	27.3234	2.22386
14.3893	3.37363	2.22386
14.3993	-2.25159	2.27259
14.4094	-8.71998	2.27259
14.4193	5.43969	2.27968
14.4294	8.50832	2.27968
14.4395	4.26176	2.28632
14.4494	10.1378	2.28632
14.4593	-8.85641	2.32398
14.4693	-6.33776	2.32398
14.4795	-12.0067	2.23848
14.4898	-13.2723	2.23848
14.4993	-26.3063	2.12108
14.5094	-26.9871	2.12108
14.5194	-32.6022	1.92085
14.5294	-39.1409	1.92085
14.5396	-19.7237	1.6927
14.5493	-34.6154	1.6927
14.5594	-18.3496	1.54253
14.5693	-11.5375	1.54253
14.5794	-7.65805	1.47696
14.5896	-7.97124	1.47696
14.5994	16.3185	1.50753
14.6093	25.9654	1.50753
14.6196	21.0662	1.63688
14.6303	39.6764	1.65054
14.6396	20.6024	1.80301
14.6494	20.9274	1.80301
14.6594	21.2897	1.96249
14.6692	1.03388	1.96249
14.6793	18.5319	2.05641
14.6893	-3.92214	2.05641
14.6993	20.1601	2.10115
14.7093	8.58555	2.10115
14.7193	10.6997	2.16716
14.7293	0.234809	2.16716
14.7393	-4.95384	2.21456
14.7494	21.3882	2.21456
14.7594	7.99883	2.24114
14.7693	7.39135	2.24114
14.7794	3.29512	2.30449
14.7893	7.32017	2.30449
14.7993	-14.0002	2.26993
14.8094	0.916432	2.26993
14.8194	24.5995	2.29518
14.8293	0.946927	2.29518
14.8393	11.4774	2.33771
14.8494	-9.14713	2.33771
14.8593	8.88498	2.35322
14.8693	18.3679	2.35322
14.8794	3.39827	2.46397
14.8895	33.4484	2.46397
14.8993	-11.7514	2.55345
14.9093	24.2458	2.55345
14.9193	-11.3185	2.60218
14.9293	-0.607334	2.60218
14.9395	-12.7112	2.60218
14.9493	-23.7075	2.60218
14.9593	-8.80346	2.47061
14.9693	-0.186921	2.47061
14.9794	10.1491	2.42011
14.9893	-30.8448	2.42011
14.9994	-1.54109	2.32974
15.0094	-42.5743	2.32974
15.0193	-10.2044	2.17114
15.0293	-15.3326	2.17114
15.0396	-8.22161	2.08963
15.0493	11.4418	2.08963
15.0593	-17.1047	2.06881
15.0694	1.73004	2.06881
15.0793	-3.89673	2.04932
15.0893	4.01286	2.04932
15.0994	7.9708	2.07014
15.1093	-2.52469	2.07014
15.1193	-10.8408	2.07678
15.1293	1.13837	2.07678
15.1396	25.9546	2.11488
15.1493	7.06809	2.11488
15.1593	14.6251	2.23892
15.1694	7.06159	2.23892
15.1793	-2.02384	2.31379
15.1893	12.0847	2.31379
15.1993	5.29219	2.36606
15.2093	13.6312	2.36606
15.2193	-16.1598	2.40859
15.2294	-14.4922	2.40859
15.2396	-4.57322	2.34391
15.2493	-23.783	2.34391
15.2593	-2.61412	2.24025
15.2693	-7.89758	2.24025
15.2793	-6.47093	2.20038
15.2896	-3.37802	2.20038
15.2993	-11.4399	2.15652
15.3093	4.47889	2.15652
15.3193	-0.892665	2.14899
15.3293	8.23897	2.14899
15.3393	3.39981	2.19063
15.3493	-0.058598	2.19063
15.3593	-7.75902	2.17159
15.3693	1.15859	2.17159
15.3793	13.7237	2.19905
15.3893	-13.3334	2.19905
15.3993	5.91366	2.22873
15.4093	17.7085	2.22873
15.4193	7.87429	2.26949
15.4293	9.13302	2.26949
15.4393	2.89075	2.351
15.4493	1.73607	2.351
15.4593	-3.28841	2.37271
15.4692	-16.4973	2.37271
15.4794	24.7127	2.38024
15.4893	-0.002207	2.38024
15.4993	-4.33748	2.41391
15.5093	-7.15873	2.41391
15.5194	-12.8084	2.39353
15.5293	24.5185	2.39353
15.5393	5.15086	2.40638
15.5493	1.40525	2.40638
15.5593	0.5779	2.42277
15.5693	-18.6841	2.42277
15.5793	-7.13017	2.34125
15.5893	-6.36855	2.34125
15.5993	-0.349425	2.2469
15.6094	-31.9304	2.2469
15.6193	-17.3122	2.14279
15.6293	-28.7404	2.14279
15.6393	-35.0251	1.91686
15.6493	-26.7143	1.91686
15.6593	-23.2093	1.75074
15.6693	-13.9837	1.75074
15.6793	-35.9479	1.6072
15.6893	-5.95599	1.6072
15.6993	-8.87741	1.5381
15.7093	5.73135	1.5381
15.7193	19.5879	1.58594
15.7293	22.5528	1.58594
15.7396	39.5941	1.77554
15.7493	30.9354	1.77554
15.7593	27.2037	2.02185
15.7692	25.2542	2.02185
15.7793	32.8153	2.21544
15.7893	21.1539	2.21544
15.7993	19.7125	2.41036
15.8093	4.79938	2.41036
15.8193	-15.831	2.44846
15.8293	-14.5958	2.44846
15.8393	-5.07957	2.351
15.8492	5.86923	2.351
15.8593	-9.26784	2.3572
15.8693	-0.845417	2.3572
15.8794	-7.01355	2.31157
15.8893	-10.0254	2.31157
15.8993	9.51164	2.29341
15.9092	-0.609364	2.29341
15.9193	-4.61623	2.29164
15.9292	-1.25792	2.29164
15.9392	6.18107	2.28234
15.9493	-0.862586	2.28234
15.9593	4.68023	2.30227
15.9693	-0.56887	2.30227
15.9793	-2.0623	2.29031
15.9893	6.80935	2.29031
15.9993	-15.2341	2.31778
16.0093	43.1408	2.31778
16.0193	-4.78004	2.43872
16.0293	8.59963	2.43872
16.0393	1.50491	2.49365
16.0493	-8.84022	2.49365
16.0593	28.0647	2.5127
16.0693	-20.2594	2.5127
16.0792	-13.567	2.48434
16.0892	-42.0915	2.48434
16.0992	-29.4504	2.26594
16.1093	-39.254	2.26594
16.1193	-33.1224	2.05685
16.1293	-0.712347	2.05685
16.1393	-47.3063	1.85971
16.1492	-25.6605	1.85971
16.1593	-33.7906	1.64707
16.1693	-18.9359	1.64707
16.1793	-14.6105	1.46899
16.1893	-26.938	1.46899
16.1993	9.60147	1.35026
16.2094	-21.7445	1.35026
16.2193	3.09832	1.29046
16.2292	-5.85238	1.29046
16.2393	10.2236	1.27584
16.2493	4.24341	1.27584
16.2593	-9.56221	1.2692
16.2693	12.5673	1.2692
16.2794	-21.0163	1.23951
16.2893	-3.66954	1.23951
16.2993	-15.979	1.16731
16.3093	-11.3576	1.16731
16.3193	-18.4862	1.05257
16.3292	-29.4251	1.05257
16.3394	-13.4731	0.929857
16.3493	-17.7261	0.929857
16.3593	5.88427	0.879798
16.3693	-0.996158	0.879798
16.3793	17.9398	0.894417
16.3892	-2.86392	0.894417
16.3993	-9.03993	0.910365
16.4093	-4.03247	0.910365
16.4192	-1.69866	0.888658
16.4292	-0.867264	0.888658
16.4393	-10.8172	0.870052
16.4492	5.9557	0.870052
16.4592	-0.52786	0.887329
16.4692	-0.70456	0.887329
16.4792	15.2605	0.923212
16.4893	13.1911	0.923212
16.4993	14.6709	1.00251
16.5093	6.87947	1.00251
16.5193	22.5917	1.09598
16.5292	13.7232	1.09598
16.5392	8.38611	1.17395
16.5492	-2.72252	1.17395
16.5593	-9.88839	1.17838
16.5693	-0.65475	1.17838
16.5792	-10.852	1.12611
16.5893	-0.19447	1.12611
16.5992	2.92413	1.12655
16.6093	21.9268	1.12655
16.6193	18.0562	1.19964
16.6293	13.181	1.19964
16.6393	38.6319	1.32634
16.6493	5.51363	1.32634
16.6593	16.1694	1.45348
16.6692	26.2717	1.45348
16.6794	11.806	1.601
16.6893	6.75731	1.601
16.6992	6.29965	1.68429
16.7092	14.9795	1.68429
16.7192	-8.96843	1.73833
16.7292	-11.5622	1.73833
16.7393	-2.25786	1.72548
16.7492	-3.99517	1.72548
16.7593	-11.7192	1.6772
16.7693	-7.5156	1.6772
16.7792	-7.92768	1.5629
16.7892	-34.0024	1.5629
16.7993	-17.8259	1.40254
16.8092	-28.9943	1.40254
16.8193	-27.9508	1.23287
16.8294	-32.7495	1.23287
16.8394	-33.0201	1.03662
16.8493	-21.8098	1.03662
16.8593	-23.7917	0.853218
16.8692	-5.1019	0.853218
16.8793	-6.06074	0.765947
16.8892	1.07246	0.765947
16.8992	-4.21334	0.725634
16.9092	-8.63403	0.725634
16.9192	-1.73195	0.721204
16.9292	8.73802	0.721204
16.9394	11.1529	0.738924
16.9492	-19.1318	0.738924
16.9592	6.07923	0.737595
16.9691	2.33076	0.737595
16.9793	-4.42601	0.718103
16.9892	-7.12517	0.718103
16.9992	19.8214	0.747341
17.0092	16.5819	0.747341
17.0193	-1.40895	0.822208
17.0293	1.90557	0.822208
17.0393	1.30783	0.86828
17.0492	7.35049	0.86828
17.0592	8.22195	0.944033
17.0692	18.6403	0.944033
17.0792	31.7369	1.09022
17.0894	30.1519	1.09022
17.0992	29.6689	1.2971
17.1092	16.0163	1.2971
17.1192	28.6176	1.50044
17.1293	35.4291	1.50044
17.1394	33.1283	1.7339
17.1492	36.1768	1.7339
17.1592	38.9984	1.98951
17.1692	33.3705	1.98951
17.1792	13.8145	2.18
17.1892	8.97145	2.18
17.1993	-2.788	2.24645
17.2092	-11.3316	2.24645
17.2192	-5.63685	2.20082
17.2292	3.06693	2.20082
17.2392	-7.16094	2.17557
17.2492	-4.89671	2.17557
17.2592	-7.84769	2.11621
17.2693	-5.89642	2.11621
17.2792	-10.4666	2.06527
17.2892	-0.320677	2.06527
17.2992	7.01459	2.07856
17.3092	-3.32295	2.07856
17.3192	-17.1204	2.05286
17.3292	-2.48245	2.05286
17.3392	-3.5377	2.00413
17.3492	-5.51994	2.00413
17.3593	4.33876	2.00325
17.3693	-11.347	2.00325
17.3792	3.32457	2.02407
17.3892	4.01124	2.02407
17.3992	13.1084	2.05065
17.4092	24.8644	2.05065
17.4192	20.1466	2.21278
17.4292	20.7447	2.21278
17.4392	14.113	2.3572
17.4493	20.2846	2.3572
17.4592	2.70629	2.46574
17.4692	19.4163	2.46574
17.4793	2.8589	2.52997
17.4892	-4.5707	2.52997
17.4992	-9.45474	2.50738
17.5092	-22.3523	2.50738
17.5192	-7.88651	2.39486
17.5293	-35.7439	2.39486
17.5392	-33.5744	2.20348
17.5492	-24.5378	2.20348
17.5592	-32.7618	1.99394
17.5692	-9.65608	1.99394
17.5791	-30.925	1.82162
17.5892	-13.1859	1.82162
17.5992	-10.0826	1.73656
17.6092	-13.9667	1.73656
17.6192	-1.39468	1.69713
17.6292	20.9788	1.69713
17.6392	6.19331	1.7432
17.6492	-0.168089	1.7432
17.6592	7.2013	1.79105
17.6692	-13.1049	1.79105
17.6793	-23.4113	1.77023
17.6892	-6.67171	1.77023
17.6993	-3.95045	1.68827
17.7092	-19.3681	1.68827
17.7192	-6.83261	1.59126
17.7293	-5.49852	1.59126
17.7394	-19.3541	1.53411
17.7493	-9.24145	1.53411
17.7593	6.16505	1.52215
17.7692	7.42018	1.52215
17.7792	14.4789	1.57265
17.7892	10.4162	1.57265
17.7993	15.9874	1.66878
17.8092	26.8221	1.66878
17.8192	17.5486	1.78795
17.8292	25.7149	1.78795
17.8392	12.3	1.9142
17.8492	8.70275	1.9142
17.8593	5.51045	1.95053
17.8693	-2.08289	1.95053
17.8792	0.57137	1.9461
17.8892	-7.84447	1.9461
17.8992	-15.6168	1.88762
17.9092	-11.9164	1.88762
17.9192	0.459867	1.81187
17.9292	-15.456	1.81187
17.9392	4.31565	1.78485
17.9492	16.7578	1.78485
17.9592	4.76392	1.8575
17.9692	5.5691	1.8575
17.9793	14.2056	1.91287
17.9892	2.03242	1.91287
17.9992	13.3495	1.98508
18.0092	3.42891	1.98508
18.0193	1.90296	2.03559
18.0292	-2.88197	2.03559
18.0393	-20.7029	2.0059
